# Acquisition time: 21/01/2026 16:36:08
# Timer interval: 1000 ms
# Measurement length: 60 s
# Add comment here
# Time [ms] Channel 1 Channel 2 Channel 3
1016	25681	20970	52
1000	25482	20909	58
984	24822	20754	58
1016	25419	21210	52
984	24859	20742	45
1016	25956	20888	58
984	25206	20802	59
1016	25560	21017	66
1000	25412	20947	54
1015	25373	21034	53
1000	25541	20745	61
1000	25566	20985	57
1000	25573	21321	51
1016	25727	21335	61
1000	25629	20718	56
1016	26152	21322	44
1015	26048	21324	58
1016	25745	20730	60
984	24977	21237	56
1000	25462	20983	54
1016	25348	20910	56
1015	25834	21533	68
1032	25888	21521	48
1000	25178	20535	55
984	24815	20698	46
1016	25596	21071	59
1000	25313	20815	48
1000	25299	20824	61
1000	25484	21052	46
1015	25560	21240	64
1000	25409	20849	56
1016	25621	21210	68
1016	25966	21382	61
1000	25384	20695	70
1015	25474	21375	55
1000	25209	21039	62
1000	25523	21332	52
1016	25542	21145	62
1000	25621	21090	61
1015	25426	20702	66
985	24784	20595	49
1015	25485	21128	53
1000	25528	20864	43
1000	25616	21085	61
1000	25062	20925	46
1000	25124	21258	60
1000	25003	20943	46
1000	25066	21072	80
1000	25843	21139	62
1000	25105	21142	57
1000	25580	20428	52
1016	25505	20955	61
1000	25515	21010	51
1016	25991	21333	51
984	25085	20714	47
1016	25540	20781	51
1000	25074	20976	52
984	25163	20807	56
1016	25785	21482	73
1000	25299	21036	46
