[s],CH1[V]
-7.61500E-06,1.779E-02
-7.61450E-06,1.779E-02
-7.61400E-06,1.779E-02
-7.61350E-06,1.779E-02
-7.61300E-06,1.779E-02
-7.61250E-06,1.779E-02
-7.61200E-06,1.779E-02
-7.61150E-06,1.819E-02
-7.61100E-06,1.819E-02
-7.61050E-06,1.779E-02
-7.61000E-06,1.779E-02
-7.60950E-06,1.779E-02
-7.60900E-06,1.779E-02
-7.60850E-06,1.779E-02
-7.60800E-06,1.779E-02
-7.60750E-06,1.779E-02
-7.60700E-06,1.779E-02
-7.60650E-06,1.819E-02
-7.60600E-06,1.819E-02
-7.60550E-06,1.819E-02
-7.60500E-06,1.819E-02
-7.60450E-06,1.779E-02
-7.60400E-06,1.779E-02
-7.60350E-06,1.779E-02
-7.60300E-06,1.779E-02
-7.60250E-06,1.779E-02
-7.60200E-06,1.779E-02
-7.60150E-06,1.779E-02
-7.60100E-06,1.779E-02
-7.60050E-06,1.819E-02
-7.60000E-06,1.779E-02
-7.59950E-06,1.779E-02
-7.59900E-06,1.819E-02
-7.59850E-06,1.779E-02
-7.59800E-06,1.779E-02
-7.59750E-06,1.779E-02
-7.59700E-06,1.779E-02
-7.59650E-06,1.739E-02
-7.59600E-06,1.779E-02
-7.59550E-06,1.779E-02
-7.59500E-06,1.779E-02
-7.59450E-06,1.819E-02
-7.59400E-06,1.779E-02
-7.59350E-06,1.819E-02
-7.59300E-06,1.779E-02
-7.59250E-06,1.819E-02
-7.59200E-06,1.779E-02
-7.59150E-06,1.819E-02
-7.59100E-06,1.819E-02
-7.59050E-06,1.819E-02
-7.59000E-06,1.779E-02
-7.58950E-06,1.779E-02
-7.58900E-06,1.819E-02
-7.58850E-06,1.819E-02
-7.58800E-06,1.779E-02
-7.58750E-06,1.779E-02
-7.58700E-06,1.779E-02
-7.58650E-06,1.779E-02
-7.58600E-06,1.779E-02
-7.58550E-06,1.779E-02
-7.58500E-06,1.739E-02
-7.58450E-06,1.739E-02
-7.58400E-06,1.779E-02
-7.58350E-06,1.779E-02
-7.58300E-06,1.739E-02
-7.58250E-06,1.739E-02
-7.58200E-06,1.739E-02
-7.58150E-06,1.739E-02
-7.58100E-06,1.739E-02
-7.58050E-06,1.739E-02
-7.58000E-06,1.739E-02
-7.57950E-06,1.779E-02
-7.57900E-06,1.779E-02
-7.57850E-06,1.779E-02
-7.57800E-06,1.779E-02
-7.57750E-06,1.779E-02
-7.57700E-06,1.779E-02
-7.57650E-06,1.779E-02
-7.57600E-06,1.779E-02
-7.57550E-06,1.779E-02
-7.57500E-06,1.779E-02
-7.57450E-06,1.739E-02
-7.57400E-06,1.779E-02
-7.57350E-06,1.739E-02
-7.57300E-06,1.739E-02
-7.57250E-06,1.739E-02
-7.57200E-06,1.739E-02
-7.57150E-06,1.739E-02
-7.57100E-06,1.739E-02
-7.57050E-06,1.699E-02
-7.57000E-06,1.739E-02
-7.56950E-06,1.739E-02
-7.56900E-06,1.739E-02
-7.56850E-06,1.779E-02
-7.56800E-06,1.739E-02
-7.56750E-06,1.739E-02
-7.56700E-06,1.739E-02
-7.56650E-06,1.779E-02
-7.56600E-06,1.779E-02
-7.56550E-06,1.779E-02
-7.56500E-06,1.779E-02
-7.56450E-06,1.779E-02
-7.56400E-06,1.739E-02
-7.56350E-06,1.779E-02
-7.56300E-06,1.739E-02
-7.56250E-06,1.739E-02
-7.56200E-06,1.699E-02
-7.56150E-06,1.699E-02
-7.56100E-06,1.699E-02
-7.56050E-06,1.739E-02
-7.56000E-06,1.739E-02
-7.55950E-06,1.739E-02
-7.55900E-06,1.779E-02
-7.55850E-06,1.779E-02
-7.55800E-06,1.739E-02
-7.55750E-06,1.779E-02
-7.55700E-06,1.739E-02
-7.55650E-06,1.739E-02
-7.55600E-06,1.739E-02
-7.55550E-06,1.739E-02
-7.55500E-06,1.699E-02
-7.55450E-06,1.739E-02
-7.55400E-06,1.739E-02
-7.55350E-06,1.739E-02
-7.55300E-06,1.739E-02
-7.55250E-06,1.779E-02
-7.55200E-06,1.739E-02
-7.55150E-06,1.779E-02
-7.55100E-06,1.739E-02
-7.55050E-06,1.779E-02
-7.55000E-06,1.739E-02
-7.54950E-06,1.739E-02
-7.54900E-06,1.699E-02
-7.54850E-06,1.699E-02
-7.54800E-06,1.699E-02
-7.54750E-06,1.699E-02
-7.54700E-06,1.699E-02
-7.54650E-06,1.739E-02
-7.54600E-06,1.699E-02
-7.54550E-06,1.739E-02
-7.54500E-06,1.699E-02
-7.54450E-06,1.699E-02
-7.54400E-06,1.699E-02
-7.54350E-06,1.699E-02
-7.54300E-06,1.699E-02
-7.54250E-06,1.699E-02
-7.54200E-06,1.699E-02
-7.54150E-06,1.739E-02
-7.54100E-06,1.699E-02
-7.54050E-06,1.739E-02
-7.54000E-06,1.699E-02
-7.53950E-06,1.699E-02
-7.53900E-06,1.699E-02
-7.53850E-06,1.699E-02
-7.53800E-06,1.699E-02
-7.53750E-06,1.699E-02
-7.53700E-06,1.699E-02
-7.53650E-06,1.739E-02
-7.53600E-06,1.699E-02
-7.53550E-06,1.699E-02
-7.53500E-06,1.699E-02
-7.53450E-06,1.699E-02
-7.53400E-06,1.739E-02
-7.53350E-06,1.699E-02
-7.53300E-06,1.699E-02
-7.53250E-06,1.699E-02
-7.53200E-06,1.699E-02
-7.53150E-06,1.699E-02
-7.53100E-06,1.699E-02
-7.53050E-06,1.739E-02
-7.53000E-06,1.699E-02
-7.52950E-06,1.699E-02
-7.52900E-06,1.699E-02
-7.52850E-06,1.699E-02
-7.52800E-06,1.659E-02
-7.52750E-06,1.699E-02
-7.52700E-06,1.659E-02
-7.52650E-06,1.659E-02
-7.52600E-06,1.659E-02
-7.52550E-06,1.699E-02
-7.52500E-06,1.659E-02
-7.52450E-06,1.659E-02
-7.52400E-06,1.659E-02
-7.52350E-06,1.699E-02
-7.52300E-06,1.659E-02
-7.52250E-06,1.659E-02
-7.52200E-06,1.659E-02
-7.52150E-06,1.699E-02
-7.52100E-06,1.659E-02
-7.52050E-06,1.659E-02
-7.52000E-06,1.659E-02
-7.51950E-06,1.659E-02
-7.51900E-06,1.659E-02
-7.51850E-06,1.659E-02
-7.51800E-06,1.659E-02
-7.51750E-06,1.659E-02
-7.51700E-06,1.659E-02
-7.51650E-06,1.619E-02
-7.51600E-06,1.619E-02
-7.51550E-06,1.619E-02
-7.51500E-06,1.619E-02
-7.51450E-06,1.619E-02
-7.51400E-06,1.619E-02
-7.51350E-06,1.659E-02
-7.51300E-06,1.619E-02
-7.51250E-06,1.659E-02
-7.51200E-06,1.659E-02
-7.51150E-06,1.659E-02
-7.51100E-06,1.619E-02
-7.51050E-06,1.619E-02
-7.51000E-06,1.619E-02
-7.50950E-06,1.619E-02
-7.50900E-06,1.619E-02
-7.50850E-06,1.619E-02
-7.50800E-06,1.579E-02
-7.50750E-06,1.619E-02
-7.50700E-06,1.619E-02
-7.50650E-06,1.619E-02
-7.50600E-06,1.619E-02
-7.50550E-06,1.619E-02
-7.50500E-06,1.619E-02
-7.50450E-06,1.619E-02
-7.50400E-06,1.579E-02
-7.50350E-06,1.579E-02
-7.50300E-06,1.579E-02
-7.50250E-06,1.539E-02
-7.50200E-06,1.579E-02
-7.50150E-06,1.579E-02
-7.50100E-06,1.579E-02
-7.50050E-06,1.579E-02
-7.50000E-06,1.579E-02
-7.49950E-06,1.579E-02
-7.49900E-06,1.579E-02
-7.49850E-06,1.579E-02
-7.49800E-06,1.539E-02
-7.49750E-06,1.539E-02
-7.49700E-06,1.539E-02
-7.49650E-06,1.579E-02
-7.49600E-06,1.579E-02
-7.49550E-06,1.579E-02
-7.49500E-06,1.499E-02
-7.49450E-06,1.539E-02
-7.49400E-06,1.539E-02
-7.49350E-06,1.579E-02
-7.49300E-06,1.539E-02
-7.49250E-06,1.579E-02
-7.49200E-06,1.539E-02
-7.49150E-06,1.539E-02
-7.49100E-06,1.499E-02
-7.49050E-06,1.499E-02
-7.49000E-06,1.499E-02
-7.48950E-06,1.499E-02
-7.48900E-06,1.459E-02
-7.48850E-06,1.539E-02
-7.48800E-06,1.499E-02
-7.48750E-06,1.539E-02
-7.48700E-06,1.499E-02
-7.48650E-06,1.539E-02
-7.48600E-06,1.499E-02
-7.48550E-06,1.539E-02
-7.48500E-06,1.499E-02
-7.48450E-06,1.539E-02
-7.48400E-06,1.499E-02
-7.48350E-06,1.539E-02
-7.48300E-06,1.499E-02
-7.48250E-06,1.539E-02
-7.48200E-06,1.539E-02
-7.48150E-06,1.539E-02
-7.48100E-06,1.499E-02
-7.48050E-06,1.539E-02
-7.48000E-06,1.499E-02
-7.47950E-06,1.539E-02
-7.47900E-06,1.499E-02
-7.47850E-06,1.539E-02
-7.47800E-06,1.459E-02
-7.47750E-06,1.499E-02
-7.47700E-06,1.459E-02
-7.47650E-06,1.539E-02
-7.47600E-06,1.499E-02
-7.47550E-06,1.499E-02
-7.47500E-06,1.459E-02
-7.47450E-06,1.499E-02
-7.47400E-06,1.499E-02
-7.47350E-06,1.499E-02
-7.47300E-06,1.459E-02
-7.47250E-06,1.499E-02
-7.47200E-06,1.459E-02
-7.47150E-06,1.499E-02
-7.47100E-06,1.459E-02
-7.47050E-06,1.499E-02
-7.47000E-06,1.419E-02
-7.46950E-06,1.499E-02
-7.46900E-06,1.459E-02
-7.46850E-06,1.499E-02
-7.46800E-06,1.459E-02
-7.46750E-06,1.459E-02
-7.46700E-06,1.459E-02
-7.46650E-06,1.499E-02
-7.46600E-06,1.459E-02
-7.46550E-06,1.459E-02
-7.46500E-06,1.459E-02
-7.46450E-06,1.459E-02
-7.46400E-06,1.459E-02
-7.46350E-06,1.499E-02
-7.46300E-06,1.419E-02
-7.46250E-06,1.419E-02
-7.46200E-06,1.419E-02
-7.46150E-06,1.419E-02
-7.46100E-06,1.379E-02
-7.46050E-06,1.419E-02
-7.46000E-06,1.379E-02
-7.45950E-06,1.459E-02
-7.45900E-06,1.419E-02
-7.45850E-06,1.459E-02
-7.45800E-06,1.419E-02
-7.45750E-06,1.459E-02
-7.45700E-06,1.379E-02
-7.45650E-06,1.419E-02
-7.45600E-06,1.379E-02
-7.45550E-06,1.419E-02
-7.45500E-06,1.379E-02
-7.45450E-06,1.419E-02
-7.45400E-06,1.419E-02
-7.45350E-06,1.379E-02
-7.45300E-06,1.379E-02
-7.45250E-06,1.419E-02
-7.45200E-06,1.379E-02
-7.45150E-06,1.379E-02
-7.45100E-06,1.339E-02
-7.45050E-06,1.339E-02
-7.45000E-06,1.339E-02
-7.44950E-06,1.379E-02
-7.44900E-06,1.379E-02
-7.44850E-06,1.379E-02
-7.44800E-06,1.339E-02
-7.44750E-06,1.339E-02
-7.44700E-06,1.339E-02
-7.44650E-06,1.379E-02
-7.44600E-06,1.339E-02
-7.44550E-06,1.339E-02
-7.44500E-06,1.339E-02
-7.44450E-06,1.339E-02
-7.44400E-06,1.379E-02
-7.44350E-06,1.379E-02
-7.44300E-06,1.339E-02
-7.44250E-06,1.379E-02
-7.44200E-06,1.339E-02
-7.44150E-06,1.339E-02
-7.44100E-06,1.339E-02
-7.44050E-06,1.339E-02
-7.44000E-06,1.339E-02
-7.43950E-06,1.379E-02
-7.43900E-06,1.339E-02
-7.43850E-06,1.339E-02
-7.43800E-06,1.339E-02
-7.43750E-06,1.339E-02
-7.43700E-06,1.339E-02
-7.43650E-06,1.339E-02
-7.43600E-06,1.299E-02
-7.43550E-06,1.299E-02
-7.43500E-06,1.299E-02
-7.43450E-06,1.339E-02
-7.43400E-06,1.299E-02
-7.43350E-06,1.299E-02
-7.43300E-06,1.259E-02
-7.43250E-06,1.259E-02
-7.43200E-06,1.259E-02
-7.43150E-06,1.299E-02
-7.43100E-06,1.299E-02
-7.43050E-06,1.259E-02
-7.43000E-06,1.259E-02
-7.42950E-06,1.299E-02
