[s],CH1[V]
-2.9234E-04,8.161E-01
-2.9228E-04,7.921E-01
-2.9228E-04,8.161E-01
-2.9222E-04,7.921E-01
-2.9222E-04,8.081E-01
-2.9216E-04,7.921E-01
-2.9216E-04,8.161E-01
-2.9210E-04,7.921E-01
-2.9210E-04,8.161E-01
-2.9204E-04,8.001E-01
-2.9204E-04,8.161E-01
-2.9198E-04,8.001E-01
-2.9198E-04,8.161E-01
-2.9192E-04,8.001E-01
-2.9192E-04,8.161E-01
-2.9186E-04,8.001E-01
-2.9186E-04,8.241E-01
-2.9180E-04,8.001E-01
-2.9180E-04,8.241E-01
-2.9174E-04,8.001E-01
-2.9174E-04,8.241E-01
-2.9168E-04,8.001E-01
-2.9168E-04,8.241E-01
-2.9162E-04,8.001E-01
-2.9162E-04,8.241E-01
-2.9156E-04,8.081E-01
-2.9156E-04,8.321E-01
-2.9150E-04,8.081E-01
-2.9150E-04,8.241E-01
-2.9144E-04,8.081E-01
-2.9144E-04,8.241E-01
-2.9138E-04,8.081E-01
-2.9138E-04,8.321E-01
-2.9132E-04,8.081E-01
-2.9132E-04,8.321E-01
-2.9126E-04,8.081E-01
-2.9126E-04,8.321E-01
-2.9120E-04,8.161E-01
-2.9120E-04,8.321E-01
-2.9114E-04,8.161E-01
-2.9114E-04,8.321E-01
-2.9108E-04,8.161E-01
-2.9108E-04,8.321E-01
-2.9102E-04,8.081E-01
-2.9102E-04,8.321E-01
-2.9096E-04,8.161E-01
-2.9096E-04,8.401E-01
-2.9090E-04,8.241E-01
-2.9090E-04,8.401E-01
-2.9084E-04,8.241E-01
-2.9084E-04,8.401E-01
-2.9078E-04,8.241E-01
-2.9078E-04,8.401E-01
-2.9072E-04,8.241E-01
-2.9072E-04,8.401E-01
-2.9066E-04,8.241E-01
-2.9066E-04,8.481E-01
-2.9060E-04,8.241E-01
-2.9060E-04,8.481E-01
-2.9054E-04,8.321E-01
-2.9054E-04,8.481E-01
-2.9048E-04,8.321E-01
-2.9048E-04,8.401E-01
-2.9042E-04,8.321E-01
-2.9042E-04,8.481E-01
-2.9036E-04,8.321E-01
-2.9036E-04,8.481E-01
-2.9030E-04,8.321E-01
-2.9030E-04,8.481E-01
-2.9024E-04,8.321E-01
-2.9024E-04,8.481E-01
-2.9018E-04,8.321E-01
-2.9018E-04,8.481E-01
-2.9012E-04,8.321E-01
-2.9012E-04,8.561E-01
-2.9006E-04,8.321E-01
-2.9006E-04,8.561E-01
-2.9000E-04,8.321E-01
-2.9000E-04,8.561E-01
-2.8994E-04,8.401E-01
-2.8994E-04,8.561E-01
-2.8988E-04,8.321E-01
-2.8988E-04,8.561E-01
-2.8982E-04,8.321E-01
-2.8982E-04,8.561E-01
-2.8976E-04,8.401E-01
-2.8976E-04,8.561E-01
-2.8970E-04,8.401E-01
-2.8970E-04,8.641E-01
-2.8964E-04,8.401E-01
-2.8964E-04,8.561E-01
-2.8958E-04,8.401E-01
-2.8958E-04,8.641E-01
-2.8952E-04,8.401E-01
-2.8952E-04,8.641E-01
-2.8946E-04,8.481E-01
-2.8946E-04,8.641E-01
-2.8940E-04,8.481E-01
-2.8940E-04,8.641E-01
-2.8934E-04,8.481E-01
-2.8934E-04,8.641E-01
-2.8928E-04,8.481E-01
-2.8928E-04,8.641E-01
-2.8922E-04,8.481E-01
-2.8922E-04,8.721E-01
-2.8916E-04,8.481E-01
-2.8916E-04,8.721E-01
-2.8910E-04,8.481E-01
-2.8910E-04,8.721E-01
-2.8904E-04,8.481E-01
-2.8904E-04,8.721E-01
-2.8898E-04,8.561E-01
-2.8898E-04,8.721E-01
-2.8892E-04,8.561E-01
-2.8892E-04,8.721E-01
-2.8886E-04,8.561E-01
-2.8886E-04,8.721E-01
-2.8880E-04,8.561E-01
-2.8880E-04,8.721E-01
-2.8874E-04,8.561E-01
-2.8874E-04,8.721E-01
-2.8868E-04,8.561E-01
-2.8868E-04,8.801E-01
-2.8862E-04,8.561E-01
-2.8862E-04,8.721E-01
-2.8856E-04,8.561E-01
-2.8856E-04,8.721E-01
-2.8850E-04,8.561E-01
-2.8850E-04,8.801E-01
-2.8844E-04,8.641E-01
-2.8844E-04,8.801E-01
-2.8838E-04,8.641E-01
-2.8838E-04,8.801E-01
-2.8832E-04,8.641E-01
-2.8832E-04,8.801E-01
-2.8826E-04,8.641E-01
-2.8826E-04,8.801E-01
-2.8820E-04,8.641E-01
-2.8820E-04,8.801E-01
-2.8814E-04,8.641E-01
-2.8814E-04,8.881E-01
-2.8808E-04,8.641E-01
-2.8808E-04,8.801E-01
-2.8802E-04,8.641E-01
-2.8802E-04,8.801E-01
-2.8796E-04,8.641E-01
-2.8796E-04,8.881E-01
-2.8790E-04,8.721E-01
-2.8790E-04,8.961E-01
-2.8784E-04,8.801E-01
-2.8784E-04,9.041E-01
-2.8778E-04,8.801E-01
-2.8778E-04,9.041E-01
-2.8772E-04,8.721E-01
-2.8772E-04,8.961E-01
-2.8766E-04,8.721E-01
-2.8766E-04,8.961E-01
-2.8760E-04,8.721E-01
-2.8760E-04,8.961E-01
-2.8754E-04,8.721E-01
-2.8754E-04,8.961E-01
-2.8748E-04,8.721E-01
-2.8748E-04,8.961E-01
-2.8742E-04,8.721E-01
-2.8742E-04,8.961E-01
-2.8736E-04,8.721E-01
-2.8736E-04,8.961E-01
-2.8730E-04,8.801E-01
-2.8730E-04,8.961E-01
-2.8724E-04,8.721E-01
-2.8724E-04,8.961E-01
-2.8718E-04,8.801E-01
-2.8718E-04,9.041E-01
-2.8712E-04,8.801E-01
-2.8712E-04,9.041E-01
-2.8706E-04,8.801E-01
-2.8706E-04,9.041E-01
-2.8700E-04,8.801E-01
-2.8700E-04,9.041E-01
-2.8694E-04,8.801E-01
-2.8694E-04,9.041E-01
-2.8688E-04,8.801E-01
-2.8688E-04,9.041E-01
-2.8682E-04,8.801E-01
-2.8682E-04,9.041E-01
-2.8676E-04,8.801E-01
-2.8676E-04,9.041E-01
-2.8670E-04,8.881E-01
-2.8670E-04,9.041E-01
-2.8664E-04,8.881E-01
-2.8664E-04,9.041E-01
-2.8658E-04,8.881E-01
-2.8658E-04,9.041E-01
-2.8652E-04,8.881E-01
-2.8652E-04,9.041E-01
-2.8646E-04,8.881E-01
-2.8646E-04,9.121E-01
-2.8640E-04,8.881E-01
-2.8640E-04,9.121E-01
-2.8634E-04,8.881E-01
-2.8634E-04,9.121E-01
-2.8628E-04,8.961E-01
-2.8628E-04,9.121E-01
-2.8622E-04,8.961E-01
-2.8622E-04,9.121E-01
-2.8616E-04,8.961E-01
-2.8616E-04,9.201E-01
-2.8610E-04,8.961E-01
-2.8610E-04,9.201E-01
-2.8604E-04,8.961E-01
-2.8604E-04,9.201E-01
-2.8598E-04,8.961E-01
-2.8598E-04,9.121E-01
-2.8592E-04,8.961E-01
-2.8592E-04,9.201E-01
-2.8586E-04,8.961E-01
-2.8586E-04,9.201E-01
-2.8580E-04,8.961E-01
-2.8580E-04,9.201E-01
-2.8574E-04,9.041E-01
-2.8574E-04,9.121E-01
-2.8568E-04,9.041E-01
-2.8568E-04,9.201E-01
-2.8562E-04,9.041E-01
-2.8562E-04,9.201E-01
-2.8556E-04,9.041E-01
-2.8556E-04,9.201E-01
-2.8550E-04,9.041E-01
-2.8550E-04,9.201E-01
-2.8544E-04,9.041E-01
-2.8544E-04,9.201E-01
-2.8538E-04,9.041E-01
-2.8538E-04,9.201E-01
-2.8532E-04,9.041E-01
-2.8532E-04,9.281E-01
-2.8526E-04,9.041E-01
-2.8526E-04,9.281E-01
-2.8520E-04,9.041E-01
-2.8520E-04,9.281E-01
-2.8514E-04,9.041E-01
-2.8514E-04,9.281E-01
-2.8508E-04,9.041E-01
-2.8508E-04,9.281E-01
-2.8502E-04,9.121E-01
-2.8502E-04,9.281E-01
-2.8496E-04,9.041E-01
-2.8496E-04,9.281E-01
-2.8490E-04,9.041E-01
-2.8490E-04,9.281E-01
-2.8484E-04,9.041E-01
-2.8484E-04,9.361E-01
-2.8478E-04,9.121E-01
-2.8478E-04,9.281E-01
-2.8472E-04,9.121E-01
-2.8472E-04,9.281E-01
-2.8466E-04,9.121E-01
-2.8466E-04,9.281E-01
-2.8460E-04,9.121E-01
-2.8460E-04,9.281E-01
-2.8454E-04,9.121E-01
-2.8454E-04,9.281E-01
-2.8448E-04,9.121E-01
-2.8448E-04,9.361E-01
-2.8442E-04,9.201E-01
-2.8442E-04,9.361E-01
-2.8436E-04,9.201E-01
-2.8436E-04,9.361E-01
-2.8430E-04,9.121E-01
-2.8430E-04,9.361E-01
-2.8424E-04,9.201E-01
-2.8424E-04,9.361E-01
-2.8418E-04,9.201E-01
-2.8418E-04,9.441E-01
-2.8412E-04,9.201E-01
-2.8412E-04,9.361E-01
-2.8406E-04,9.201E-01
-2.8406E-04,9.361E-01
-2.8400E-04,9.201E-01
-2.8400E-04,9.361E-01
-2.8394E-04,9.201E-01
-2.8394E-04,9.361E-01
-2.8388E-04,9.201E-01
-2.8388E-04,9.361E-01
-2.8382E-04,9.201E-01
-2.8382E-04,9.361E-01
-2.8376E-04,9.201E-01
-2.8376E-04,9.361E-01
-2.8370E-04,9.281E-01
-2.8370E-04,9.441E-01
-2.8364E-04,9.201E-01
-2.8364E-04,9.441E-01
-2.8358E-04,9.201E-01
-2.8358E-04,9.441E-01
-2.8352E-04,9.201E-01
-2.8352E-04,9.361E-01
-2.8346E-04,9.201E-01
-2.8346E-04,9.441E-01
-2.8340E-04,9.281E-01
-2.8340E-04,9.441E-01
-2.8334E-04,9.201E-01
-2.8334E-04,9.441E-01
-2.8328E-04,9.201E-01
-2.8328E-04,9.441E-01
-2.8322E-04,9.281E-01
-2.8322E-04,9.441E-01
-2.8316E-04,9.281E-01
-2.8316E-04,9.441E-01
-2.8310E-04,9.281E-01
-2.8310E-04,9.441E-01
-2.8304E-04,9.281E-01
-2.8304E-04,9.521E-01
-2.8298E-04,9.201E-01
-2.8298E-04,9.441E-01
-2.8292E-04,9.281E-01
-2.8292E-04,9.441E-01
-2.8286E-04,9.281E-01
-2.8286E-04,9.521E-01
-2.8280E-04,9.281E-01
-2.8280E-04,9.521E-01
-2.8274E-04,9.281E-01
-2.8274E-04,9.521E-01
-2.8268E-04,9.361E-01
-2.8268E-04,9.521E-01
-2.8262E-04,9.281E-01
-2.8262E-04,9.521E-01
-2.8256E-04,9.281E-01
-2.8256E-04,9.601E-01
-2.8250E-04,9.361E-01
-2.8250E-04,9.601E-01
-2.8244E-04,9.361E-01
-2.8244E-04,9.601E-01
-2.8238E-04,9.361E-01
-2.8238E-04,9.601E-01
-2.8232E-04,9.441E-01
-2.8232E-04,9.601E-01
-2.8226E-04,9.441E-01
-2.8226E-04,9.601E-01
-2.8220E-04,9.441E-01
-2.8220E-04,9.601E-01
-2.8214E-04,9.361E-01
-2.8214E-04,9.601E-01
-2.8208E-04,9.361E-01
-2.8208E-04,9.601E-01
-2.8202E-04,9.361E-01
-2.8202E-04,9.521E-01
-2.8196E-04,9.361E-01
-2.8196E-04,9.521E-01
-2.8190E-04,9.361E-01
-2.8190E-04,9.601E-01
-2.8184E-04,9.361E-01
-2.8184E-04,9.521E-01
-2.8178E-04,9.361E-01
-2.8178E-04,9.521E-01
-2.8172E-04,9.281E-01
-2.8172E-04,9.521E-01
-2.8166E-04,9.361E-01
-2.8166E-04,9.521E-01
-2.8160E-04,9.281E-01
-2.8160E-04,9.521E-01
-2.8154E-04,9.361E-01
-2.8154E-04,9.521E-01
-2.8148E-04,9.361E-01
-2.8148E-04,9.601E-01
-2.8142E-04,9.361E-01
-2.8142E-04,9.521E-01
-2.8136E-04,9.361E-01
-2.8136E-04,9.601E-01
-2.8130E-04,9.361E-01
-2.8130E-04,9.601E-01
-2.8124E-04,9.361E-01
-2.8124E-04,9.601E-01
-2.8118E-04,9.361E-01
-2.8118E-04,9.601E-01
-2.8112E-04,9.361E-01
-2.8112E-04,9.601E-01
-2.8106E-04,9.361E-01
-2.8106E-04,9.601E-01
-2.8100E-04,9.361E-01
-2.8100E-04,9.601E-01
-2.8094E-04,9.361E-01
-2.8094E-04,9.601E-01
-2.8088E-04,9.361E-01
-2.8088E-04,9.601E-01
-2.8082E-04,9.361E-01
-2.8082E-04,9.601E-01
-2.8076E-04,9.361E-01
-2.8076E-04,9.601E-01
-2.8070E-04,9.361E-01
-2.8070E-04,9.601E-01
-2.8064E-04,9.361E-01
-2.8064E-04,9.521E-01
-2.8058E-04,9.441E-01
-2.8058E-04,9.601E-01
-2.8052E-04,9.441E-01
-2.8052E-04,9.601E-01
-2.8046E-04,9.361E-01
-2.8046E-04,9.601E-01
-2.8040E-04,9.361E-01
-2.8040E-04,9.601E-01
-2.8034E-04,9.361E-01
-2.8034E-04,9.601E-01
-2.8028E-04,9.441E-01
-2.8028E-04,9.601E-01
-2.8022E-04,9.441E-01
-2.8022E-04,9.601E-01
-2.8016E-04,9.441E-01
-2.8016E-04,9.601E-01
-2.8010E-04,9.441E-01
-2.8010E-04,9.681E-01
-2.8004E-04,9.441E-01
-2.8004E-04,9.681E-01
-2.7998E-04,9.441E-01
-2.7998E-04,9.681E-01
-2.7992E-04,9.441E-01
-2.7992E-04,9.681E-01
-2.7986E-04,9.441E-01
-2.7986E-04,9.601E-01
-2.7980E-04,9.441E-01
-2.7980E-04,9.601E-01
-2.7974E-04,9.441E-01
-2.7974E-04,9.601E-01
-2.7968E-04,9.441E-01
-2.7968E-04,9.681E-01
-2.7962E-04,9.361E-01
-2.7962E-04,9.681E-01
-2.7956E-04,9.521E-01
-2.7956E-04,9.681E-01
-2.7950E-04,9.441E-01
-2.7950E-04,9.681E-01
-2.7944E-04,9.521E-01
-2.7944E-04,9.681E-01
-2.7938E-04,9.521E-01
-2.7938E-04,9.681E-01
-2.7932E-04,9.441E-01
-2.7932E-04,9.681E-01
-2.7926E-04,9.441E-01
-2.7926E-04,9.681E-01
-2.7920E-04,9.521E-01
-2.7920E-04,9.681E-01
-2.7914E-04,9.521E-01
-2.7914E-04,9.681E-01
-2.7908E-04,9.441E-01
-2.7908E-04,9.681E-01
-2.7902E-04,9.521E-01
-2.7902E-04,9.681E-01
-2.7896E-04,9.521E-01
-2.7896E-04,9.681E-01
-2.7890E-04,9.441E-01
-2.7890E-04,9.681E-01
-2.7884E-04,9.441E-01
-2.7884E-04,9.681E-01
-2.7878E-04,9.521E-01
-2.7878E-04,9.681E-01
-2.7872E-04,9.521E-01
-2.7872E-04,9.681E-01
-2.7866E-04,9.521E-01
-2.7866E-04,9.681E-01
-2.7860E-04,9.441E-01
-2.7860E-04,9.681E-01
-2.7854E-04,9.441E-01
-2.7854E-04,9.681E-01
-2.7848E-04,9.441E-01
-2.7848E-04,9.681E-01
-2.7842E-04,9.521E-01
-2.7842E-04,9.681E-01
-2.7836E-04,9.521E-01
-2.7836E-04,9.761E-01
-2.7830E-04,9.521E-01
-2.7830E-04,9.761E-01
-2.7824E-04,9.521E-01
-2.7824E-04,9.761E-01
-2.7818E-04,9.521E-01
-2.7818E-04,9.681E-01
-2.7812E-04,9.521E-01
-2.7812E-04,9.681E-01
-2.7806E-04,9.521E-01
-2.7806E-04,9.681E-01
-2.7800E-04,9.521E-01
-2.7800E-04,9.761E-01
-2.7794E-04,9.521E-01
-2.7794E-04,9.681E-01
-2.7788E-04,9.521E-01
-2.7788E-04,9.681E-01
-2.7782E-04,9.521E-01
-2.7782E-04,9.681E-01
-2.7776E-04,9.521E-01
-2.7776E-04,9.681E-01
-2.7770E-04,9.521E-01
-2.7770E-04,9.681E-01
-2.7764E-04,9.441E-01
-2.7764E-04,9.681E-01
-2.7758E-04,9.521E-01
-2.7758E-04,9.761E-01
-2.7752E-04,9.601E-01
-2.7752E-04,9.761E-01
-2.7746E-04,9.521E-01
-2.7746E-04,9.761E-01
-2.7740E-04,9.521E-01
-2.7740E-04,9.761E-01
-2.7734E-04,9.521E-01
-2.7734E-04,9.681E-01
-2.7728E-04,9.521E-01
-2.7728E-04,9.681E-01
-2.7722E-04,9.521E-01
-2.7722E-04,9.681E-01
-2.7716E-04,9.521E-01
-2.7716E-04,9.681E-01
-2.7710E-04,9.521E-01
-2.7710E-04,9.681E-01
-2.7704E-04,9.601E-01
-2.7704E-04,9.681E-01
-2.7698E-04,9.521E-01
-2.7698E-04,9.761E-01
-2.7692E-04,9.521E-01
-2.7692E-04,9.761E-01
-2.7686E-04,9.521E-01
-2.7686E-04,9.761E-01
-2.7680E-04,9.521E-01
-2.7680E-04,9.761E-01
-2.7674E-04,9.521E-01
-2.7674E-04,9.681E-01
-2.7668E-04,9.521E-01
-2.7668E-04,9.681E-01
-2.7662E-04,9.601E-01
-2.7662E-04,9.681E-01
-2.7656E-04,9.521E-01
-2.7656E-04,9.681E-01
-2.7650E-04,9.521E-01
-2.7650E-04,9.681E-01
-2.7644E-04,9.521E-01
-2.7644E-04,9.761E-01
-2.7638E-04,9.521E-01
-2.7638E-04,9.681E-01
-2.7632E-04,9.521E-01
-2.7632E-04,9.681E-01
-2.7626E-04,9.521E-01
-2.7626E-04,9.681E-01
-2.7620E-04,9.441E-01
-2.7620E-04,9.681E-01
-2.7614E-04,9.521E-01
-2.7614E-04,9.681E-01
-2.7608E-04,9.521E-01
-2.7608E-04,9.681E-01
-2.7602E-04,9.521E-01
-2.7602E-04,9.681E-01
-2.7596E-04,9.521E-01
-2.7596E-04,9.681E-01
-2.7590E-04,9.521E-01
-2.7590E-04,9.681E-01
-2.7584E-04,9.521E-01
-2.7584E-04,9.681E-01
-2.7578E-04,9.521E-01
-2.7578E-04,9.681E-01
-2.7572E-04,9.521E-01
-2.7572E-04,9.681E-01
-2.7566E-04,9.521E-01
-2.7566E-04,9.681E-01
-2.7560E-04,9.441E-01
-2.7560E-04,9.681E-01
-2.7554E-04,9.441E-01
-2.7554E-04,9.681E-01
-2.7548E-04,9.441E-01
-2.7548E-04,9.681E-01
-2.7542E-04,9.441E-01
-2.7542E-04,9.681E-01
-2.7536E-04,9.521E-01
-2.7536E-04,9.761E-01
-2.7530E-04,9.601E-01
-2.7530E-04,9.841E-01
-2.7524E-04,9.601E-01
-2.7524E-04,9.841E-01
-2.7518E-04,9.521E-01
-2.7518E-04,9.761E-01
-2.7512E-04,9.521E-01
-2.7512E-04,9.681E-01
-2.7506E-04,9.441E-01
-2.7506E-04,9.601E-01
-2.7500E-04,9.441E-01
-2.7500E-04,9.681E-01
-2.7494E-04,9.441E-01
-2.7494E-04,9.681E-01
-2.7488E-04,9.441E-01
-2.7488E-04,9.681E-01
-2.7482E-04,9.441E-01
-2.7482E-04,9.601E-01
-2.7476E-04,9.441E-01
-2.7476E-04,9.601E-01
-2.7470E-04,9.441E-01
-2.7470E-04,9.681E-01
-2.7464E-04,9.441E-01
-2.7464E-04,9.681E-01
-2.7458E-04,9.441E-01
-2.7458E-04,9.681E-01
-2.7452E-04,9.441E-01
-2.7452E-04,9.601E-01
-2.7446E-04,9.441E-01
-2.7446E-04,9.601E-01
-2.7440E-04,9.441E-01
-2.7440E-04,9.601E-01
-2.7434E-04,9.441E-01
-2.7434E-04,9.601E-01
-2.7428E-04,9.441E-01
-2.7428E-04,9.601E-01
-2.7422E-04,9.361E-01
-2.7422E-04,9.601E-01
-2.7416E-04,9.441E-01
-2.7416E-04,9.601E-01
-2.7410E-04,9.441E-01
-2.7410E-04,9.601E-01
-2.7404E-04,9.441E-01
-2.7404E-04,9.601E-01
-2.7398E-04,9.361E-01
-2.7398E-04,9.601E-01
-2.7392E-04,9.441E-01
-2.7392E-04,9.601E-01
-2.7386E-04,9.361E-01
-2.7386E-04,9.601E-01
-2.7380E-04,9.361E-01
-2.7380E-04,9.601E-01
-2.7374E-04,9.361E-01
-2.7374E-04,9.601E-01
-2.7368E-04,9.361E-01
-2.7368E-04,9.601E-01
-2.7362E-04,9.361E-01
-2.7362E-04,9.521E-01
-2.7356E-04,9.281E-01
-2.7356E-04,9.521E-01
-2.7350E-04,9.281E-01
-2.7350E-04,9.521E-01
-2.7344E-04,9.281E-01
-2.7344E-04,9.441E-01
-2.7338E-04,9.281E-01
-2.7338E-04,9.441E-01
-2.7332E-04,9.281E-01
-2.7332E-04,9.521E-01
-2.7326E-04,9.281E-01
-2.7326E-04,9.441E-01
-2.7320E-04,9.201E-01
-2.7320E-04,9.441E-01
-2.7314E-04,9.201E-01
-2.7314E-04,9.441E-01
-2.7308E-04,9.201E-01
-2.7308E-04,9.441E-01
-2.7302E-04,9.201E-01
-2.7302E-04,9.441E-01
-2.7296E-04,9.201E-01
-2.7296E-04,9.441E-01
-2.7290E-04,9.281E-01
-2.7290E-04,9.441E-01
-2.7284E-04,9.201E-01
-2.7284E-04,9.361E-01
-2.7278E-04,9.201E-01
