1.136e-03,-0.08,0.0035,728
1.138e-03,0,0.0033,728
1.139e-03,0,0.0033,728
1.141e-03,0,0.0031,728
1.142e-03,0,0.0031,732
1.144e-03,0,0.0035,728
1.146e-03,0,0.0031,728
1.147e-03,0,0.0033,732
1.149e-03,0,0.0031,732
1.150e-03,0,0.0033,732
1.152e-03,0,0.0033,732
1.154e-03,0,0.0031,732
1.155e-03,0,0.0033,732
1.157e-03,0,0.0031,732
1.158e-03,0,0.0033,732
1.160e-03,0,0.0031,732
1.162e-03,0,0.0031,732
1.163e-03,0,0.0033,732
1.165e-03,0,0.0031,732
1.166e-03,0,0.0031,732
1.168e-03,0,0.0031,732
1.170e-03,0.08,0.0033,732
1.171e-03,0.08,0.0035,732
1.173e-03,0.08,0.0029,732
1.174e-03,0.08,0.0031,728
1.176e-03,0.08,0.0033,732
1.178e-03,0.08,0.0033,728
1.179e-03,0.08,0.0031,732
1.181e-03,0.24,0.0033,732
1.182e-03,0.32,0.0031,732
1.184e-03,0.8,0.0031,732
1.186e-03,1.92,0.0031,732
1.187e-03,1.6,0.0033,732
1.189e-03,1.12,0.0031,732
1.190e-03,0.8,0.0031,732
1.192e-03,0.56,0.0031,732
1.194e-03,0.4,0.0033,732
1.195e-03,0.24,0.0035,736
1.197e-03,0.16,0.0033,736
1.198e-03,0.08,0.0033,736
1.200e-03,0.08,0.0031,732
1.202e-03,0.08,0.0029,736
1.203e-03,0,0.0029,736
1.205e-03,0,0.0029,736
1.206e-03,0,0.0033,736
1.208e-03,0,0.0031,736
1.210e-03,0,0.0033,736
1.211e-03,0,0.0033,736
1.213e-03,0,0.0031,736
1.214e-03,0,0.0033,736
1.216e-03,0,0.0029,736
1.218e-03,0,0.0031,736
1.219e-03,0,0.0029,736
1.221e-03,0,0.0033,736
1.222e-03,0,0.0033,736
1.224e-03,0,0.0031,736
1.226e-03,0,0.0031,736
1.227e-03,0,0.0031,732
1.229e-03,0,0.0033,736
1.230e-03,0,0.0031,732
1.232e-03,0,0.0031,736
1.234e-03,0,0.0033,736
1.235e-03,0,0.0029,736
1.237e-03,0,0.0031,736
1.238e-03,-0.08,0.0031,736
1.240e-03,0,0.0033,736
1.242e-03,0,0.0033,736
1.243e-03,0,0.0029,736
1.245e-03,0,0.0033,736
1.246e-03,0,0.0033,740
1.248e-03,0,0.0033,740
1.250e-03,0,0.0031,740
1.251e-03,0,0.0029,740
1.253e-03,0,0.0031,740
1.254e-03,0,0.0031,740
1.256e-03,0,0.0029,736
1.258e-03,0,0.0033,740
1.259e-03,0,0.0031,740
1.261e-03,0.08,0.0033,740
1.262e-03,0.08,0.0033,740
1.264e-03,0.08,0.0033,740
1.266e-03,0.08,0.0031,740
1.267e-03,0.08,0.0031,740
1.269e-03,0.08,0.0031,740
1.270e-03,0.08,0.0031,740
1.272e-03,0.16,0.0031,740
1.274e-03,0.16,0.0031,740
1.275e-03,0.24,0.0031,740
1.277e-03,0.64,0.0029,740
1.278e-03,2.48,0.0033,740
1.280e-03,3.6,0.0031,736
1.282e-03,2.56,0.0029,740
1.283e-03,1.76,0.0031,740
1.285e-03,1.2,0.0029,740
1.286e-03,0.72,0.0031,740
1.288e-03,0.56,0.0033,740
1.290e-03,0.32,0.0031,740
1.291e-03,0.16,0.0029,740
1.293e-03,0.08,0.0035,740
1.294e-03,0.16,0.0033,744
1.296e-03,0.08,0.0033,744
1.298e-03,0,0.0029,740
1.299e-03,0,0.0031,740
1.301e-03,0,0.0031,740
1.302e-03,0,0.0033,744
1.304e-03,0,0.0029,744
1.306e-03,0,0.0033,744
1.307e-03,0,0.0029,744
1.309e-03,0,0.0031,744
1.310e-03,0,0.0029,744
1.312e-03,0,0.0031,744
1.314e-03,0,0.0031,744
1.315e-03,0,0.0031,744
1.317e-03,0,0.0029,744
1.318e-03,0,0.0029,744
1.320e-03,0,0.0029,744
1.322e-03,0,0.0033,744
1.323e-03,0,0.0029,744
1.325e-03,0,0.0029,744
1.326e-03,0,0.0029,744
1.328e-03,0,0.0027,744
1.330e-03,0,0.0031,744
1.331e-03,0,0.0029,744
1.333e-03,0,0.0031,744
1.334e-03,0,0.0029,744
1.336e-03,0,0.0029,744
1.338e-03,0,0.0031,744
1.339e-03,0,0.0029,748
1.341e-03,0,0.0031,748
1.342e-03,0,0.0027,744
1.344e-03,0,0.0029,744
1.346e-03,0.08,0.0029,748
1.347e-03,0,0.0027,748
1.349e-03,0,0.0029,748
1.350e-03,0,0.0031,748
1.352e-03,0,0.0029,748
1.354e-03,0,0.0029,748
1.355e-03,0.08,0.0029,748
1.357e-03,0.08,0.0031,748
1.358e-03,0.08,0.0031,748
1.360e-03,0.08,0.0029,744
1.362e-03,0.08,0.0029,748
1.363e-03,0.08,0.0029,748
1.365e-03,0.08,0.0029,744
1.366e-03,0.16,0.0029,748
1.368e-03,0.24,0.0027,748
1.370e-03,0.4,0.0029,748
1.371e-03,0.88,0.0031,748
1.373e-03,1.52,0.0027,748
1.374e-03,1.12,0.0029,748
1.376e-03,0.8,0.0029,748
1.378e-03,0.56,0.0029,748
1.379e-03,0.4,0.0029,748
1.381e-03,0.24,0.0027,748
1.382e-03,0.16,0.0029,748
1.384e-03,0.08,0.0029,748
1.386e-03,0.08,0.0029,748
1.387e-03,0,0.0027,748
1.389e-03,0,0.0029,748
1.390e-03,0,0.0027,748
1.392e-03,0,0.0027,748
1.394e-03,0,0.0027,748
1.395e-03,0,0.0029,752
1.397e-03,0,0.0027,752
1.398e-03,0,0.0027,748
1.400e-03,0,0.0027,752
1.402e-03,0,0.0029,748
1.403e-03,0,0.0027,752
1.405e-03,0,0.0031,752
1.406e-03,0,0.0027,752
1.408e-03,0,0.0027,752
1.410e-03,-0.08,0.0029,752
1.411e-03,0,0.0029,752
1.413e-03,0,0.0029,752
1.414e-03,0,0.0027,752
1.416e-03,0,0.0029,752
1.418e-03,0,0.0029,752
1.419e-03,0,0.0027,752
1.421e-03,0,0.0027,752
1.422e-03,0,0.0027,752
1.424e-03,0,0.0027,752
1.426e-03,0,0.0027,752
1.427e-03,0,0.0027,752
1.429e-03,0,0.0027,752
1.430e-03,0,0.0029,752
1.432e-03,0,0.0029,752
1.434e-03,0,0.0027,748
1.435e-03,0,0.0029,752
1.437e-03,0,0.0025,752
1.438e-03,0,0.0025,752
1.440e-03,0,0.0027,752
1.442e-03,0,0.0027,752
1.443e-03,0,0.0025,752
1.445e-03,0,0.0025,752
1.446e-03,0.08,0.0027,752
1.448e-03,0,0.0025,752
1.450e-03,0.08,0.0025,756
1.451e-03,0,0.0025,756
1.453e-03,0.08,0.0027,752
1.454e-03,0.08,0.0025,752
1.456e-03,0.08,0.0025,752
1.458e-03,0.16,0.0025,756
1.459e-03,0.16,0.0025,756
1.461e-03,0.24,0.0021,756
1.462e-03,0.48,0.0023,756
1.464e-03,1.6,0.0025,756
1.466e-03,7.36,0.0023,756
1.467e-03,5.52,0.0025,756
1.469e-03,3.68,0.0027,756
1.470e-03,2.56,0.0025,756
1.472e-03,1.76,0.0025,756
1.474e-03,1.2,0.0027,756
1.475e-03,0.8,0.0025,756
1.477e-03,0.56,0.0025,756
1.478e-03,0.4,0.0025,756
1.480e-03,0.24,0.0023,756
1.482e-03,0.16,0.0025,756
1.483e-03,0.16,0.0023,756
1.485e-03,0.08,0.0025,756
1.486e-03,0.08,0.0023,756
1.488e-03,0,0.0023,756
1.490e-03,0,0.0023,756
1.491e-03,0,0.0021,756
1.493e-03,0,0.0019,756
1.494e-03,0,0.0023,756
1.496e-03,0,0.0021,756
1.498e-03,0,0.0017,760
1.499e-03,0,0.0021,756
1.501e-03,0,0.0017,756
1.502e-03,0,0.0015,760
1.504e-03,0,0.0017,756
1.506e-03,0,0.0017,760
1.507e-03,0,0.0019,760
1.509e-03,0,0.0015,760
1.510e-03,0,0.0019,760
1.512e-03,0,0.0017,760
1.514e-03,0,0.0017,760
1.515e-03,0,0.0017,760
1.517e-03,0,0.0015,760
1.518e-03,0,0.0015,760
1.520e-03,0,0.0013,760
1.522e-03,0,0.0013,760
1.523e-03,0,0.0011,760
1.525e-03,0,0.0011,760
1.526e-03,0,0.0011,760
1.528e-03,0,0.0009,760
1.530e-03,0,0.0011,760
1.531e-03,-0.08,0.0011,760
1.533e-03,0,0.0011,760
1.534e-03,0,0.0013,760
1.536e-03,0,0.0009,760
1.538e-03,0.08,0.0009,760
1.539e-03,0,0.0007,760
1.541e-03,0.08,0.0007,760
1.542e-03,0,0.0003,764
1.544e-03,0.08,0.0005,764
1.546e-03,0.08,0.0003,764
1.547e-03,0.08,0.0005,764
1.549e-03,0.08,0.0003,760
1.550e-03,0.08,9.99995e-05,764
1.552e-03,0.08,9.99995e-05,764
1.554e-03,0.16,9.99995e-05,760
1.555e-03,0.32,-0.0003,764
1.557e-03,0.56,-0.0001,764
1.558e-03,1.84,-0.0003,764
1.560e-03,1.6,-0.0003,764
1.562e-03,1.12,-0.0007,764
1.563e-03,0.8,-0.0007,764
1.565e-03,0.56,-0.0007,764
1.566e-03,0.32,-0.0011,764
1.568e-03,0.24,-0.0007,764
1.570e-03,0.16,-0.0007,764
1.571e-03,0.08,-0.0011,764
1.573e-03,0.08,-0.0011,764
1.574e-03,0,-0.0011,764
1.576e-03,0,-0.0011,764
1.578e-03,0,-0.0015,764
1.579e-03,0,-0.0015,764
1.581e-03,0,-0.0017,764
1.582e-03,0,-0.0017,760
1.584e-03,0,-0.0017,764
1.586e-03,0,-0.0019,764
1.587e-03,0,-0.0021,764
1.589e-03,0,-0.0023,764
1.590e-03,-0.08,-0.0023,764
1.592e-03,0,-0.0023,764
1.594e-03,0,-0.0025,764
1.595e-03,0,-0.0027,768
1.597e-03,0,-0.0029,764
1.598e-03,0,-0.0031,764
1.600e-03,0,-0.0033,764
1.602e-03,0,-0.0031,764
1.603e-03,0,-0.0031,768
1.605e-03,0,-0.0033,768
1.606e-03,0,-0.0031,764
1.608e-03,0,-0.0033,768
1.610e-03,0,-0.0035,768
1.611e-03,0,-0.0037,768
1.613e-03,0,-0.0037,768
1.614e-03,0,-0.0041,768
1.616e-03,0,-0.0039,768
1.618e-03,0,-0.0043,768
1.619e-03,0,-0.0043,768
1.621e-03,0,-0.0043,768
1.622e-03,0,-0.0043,768
1.624e-03,0,-0.0043,768
1.626e-03,0,-0.0041,768
1.627e-03,0,-0.0043,768
1.629e-03,0,-0.0043,768
1.630e-03,0,-0.0045,768
1.632e-03,0,-0.0051,768
1.634e-03,0.08,-0.0049,768
1.635e-03,0,-0.0051,768
1.637e-03,0.08,-0.0053,768
1.638e-03,0.08,-0.0053,768
1.640e-03,0.08,-0.0057,768
1.642e-03,0.08,-0.0059,768
1.643e-03,0.08,-0.0059,768
1.645e-03,0.16,-0.0059,772
1.646e-03,0.24,-0.0063,768
1.648e-03,0.48,-0.0065,768
1.650e-03,1.92,-0.0067,768
1.651e-03,3.84,-0.0067,768
1.653e-03,2.8,-0.0073,772
1.654e-03,1.92,-0.0071,772
1.656e-03,1.28,-0.0071,772
1.658e-03,0.88,-0.0073,772
1.659e-03,0.64,-0.0073,772
1.661e-03,0.4,-0.0075,772
1.662e-03,0.32,-0.0077,772
1.664e-03,0.16,-0.0077,772
1.666e-03,0.16,-0.0077,772
1.667e-03,0.08,-0.0079,772
1.669e-03,0,-0.0079,772
1.670e-03,0,-0.0081,772
1.672e-03,0,-0.0081,772
1.674e-03,0,-0.0081,772
1.675e-03,0,-0.0081,772
1.677e-03,0,-0.0083,772
1.678e-03,0,-0.0085,772
1.680e-03,0,-0.0083,772
1.682e-03,0,-0.0085,772
1.683e-03,0,-0.0083,772
1.685e-03,0,-0.0085,772
1.686e-03,0,-0.0081,772
1.688e-03,0,-0.0085,772
1.690e-03,0,-0.0083,772
1.691e-03,0,-0.0087,776
1.693e-03,0,-0.0087,776
1.694e-03,0,-0.0085,772
1.696e-03,0,-0.0085,772
1.698e-03,0,-0.0085,776
1.699e-03,0,-0.0083,776
1.701e-03,0,-0.0083,776
1.702e-03,0,-0.0083,776
1.704e-03,0,-0.0081,772
1.706e-03,0,-0.0081,776
1.707e-03,0,-0.0081,776
1.709e-03,0,-0.0081,776
1.710e-03,0,-0.0081,776
1.712e-03,0,-0.0079,776
1.714e-03,0,-0.0079,776
1.715e-03,0,-0.0079,776
1.717e-03,0,-0.0075,776
1.718e-03,0,-0.0075,776
1.720e-03,0,-0.0077,776
1.722e-03,0,-0.0075,776
1.723e-03,0,-0.0073,776
1.725e-03,0,-0.0073,776
1.726e-03,0.08,-0.0071,776
1.728e-03,0.08,-0.0071,776
1.730e-03,0.08,-0.0069,776
1.731e-03,0.08,-0.0069,776
1.733e-03,0.08,-0.0067,776
1.734e-03,0.08,-0.0067,776
1.736e-03,0.08,-0.0063,776
1.738e-03,0.08,-0.0065,776
1.739e-03,0.24,-0.0067,776
1.741e-03,0.48,-0.0063,776
1.742e-03,1.12,-0.0063,776
1.744e-03,1.36,-0.0059,776
1.746e-03,0.96,-0.0059,776
1.747e-03,0.72,-0.0061,776
1.749e-03,0.48,-0.0057,780
1.750e-03,0.32,-0.0057,776
1.752e-03,0.24,-0.0057,776
1.754e-03,0.08,-0.0055,776
1.755e-03,0.08,-0.0055,780
1.757e-03,0.08,-0.0053,780
1.758e-03,0,-0.0051,780
1.760e-03,0,-0.0053,776
1.762e-03,0,-0.0051,780
1.763e-03,0,-0.0049,780
1.765e-03,-0.08,-0.0049,780
1.766e-03,0,-0.0051,780
1.768e-03,0,-0.0045,780
1.770e-03,0,-0.0045,780
1.771e-03,0,-0.0045,780
1.773e-03,0,-0.0047,780
1.774e-03,0,-0.0045,780
1.776e-03,0,-0.0043,780
1.778e-03,0,-0.0043,780
1.779e-03,0,-0.0041,780
1.781e-03,0,-0.0041,776
1.782e-03,0,-0.0039,780
1.784e-03,-0.08,-0.0041,780
1.786e-03,0,-0.0039,780
1.787e-03,0,-0.0039,780
1.789e-03,0,-0.0039,780
1.790e-03,0,-0.0041,780
1.792e-03,0,-0.0039,780
1.794e-03,0,-0.0039,780
1.795e-03,0,-0.0041,784
1.797e-03,0,-0.0039,784
1.798e-03,0,-0.0041,780
1.800e-03,0,-0.0039,780
1.802e-03,0,-0.0039,780
1.803e-03,0,-0.0039,784
1.805e-03,0,-0.0041,780
1.806e-03,0,-0.0039,784
1.808e-03,0,-0.0039,784
1.810e-03,0,-0.0037,784
1.811e-03,0,-0.0043,780
1.813e-03,0,-0.0043,784
1.814e-03,0,-0.0043,784
1.816e-03,0,-0.0045,784
1.818e-03,0,-0.0045,784
1.819e-03,0.08,-0.0047,784
1.821e-03,0.08,-0.0045,784
1.822e-03,0.08,-0.0047,784
1.824e-03,0.08,-0.0051,784
1.826e-03,0.08,-0.0049,784
1.827e-03,0.16,-0.0051,784
1.829e-03,0.16,-0.0051,784
1.830e-03,0.24,-0.0053,784
1.832e-03,0.4,-0.0053,784
1.834e-03,1.12,-0.0055,784
1.835e-03,6.72,-0.0057,784
1.837e-03,5.6,-0.0059,788
1.838e-03,3.84,-0.0059,788
1.840e-03,2.64,-0.0063,784
1.842e-03,1.76,-0.0065,784
1.843e-03,1.2,-0.0065,784
1.845e-03,0.88,-0.0069,788
1.846e-03,0.56,-0.0071,788
1.848e-03,0.4,-0.0073,784
1.850e-03,0.24,-0.0075,784
1.851e-03,0.16,-0.0075,788
1.853e-03,0.08,-0.0079,788
1.854e-03,0.08,-0.0079,788
1.856e-03,0.08,-0.0081,788
1.858e-03,0,-0.0085,788
1.859e-03,0,-0.0089,788
1.861e-03,0,-0.0091,788
1.862e-03,0,-0.0095,788
1.864e-03,0,-0.0099,788
1.866e-03,0,-0.0103,788
1.867e-03,0,-0.0105,788
1.869e-03,0,-0.0107,788
1.870e-03,0,-0.0111,788
1.872e-03,0,-0.0115,788
1.874e-03,0,-0.0117,788
1.875e-03,0,-0.0123,788
1.877e-03,0,-0.0121,788
1.878e-03,0,-0.0129,788
1.880e-03,0,-0.0131,788
1.882e-03,0,-0.0133,788
1.883e-03,0,-0.0137,788
1.885e-03,-0.08,-0.0141,788
1.886e-03,0,-0.0147,784
1.888e-03,0,-0.0147,788
1.890e-03,0,-0.0153,788
1.891e-03,0,-0.0153,788
1.893e-03,0,-0.0157,792
1.894e-03,-0.08,-0.0157,788
1.896e-03,0,-0.0159,788
1.898e-03,0,-0.0159,788
1.899e-03,0,-0.0163,792
1.901e-03,0,-0.0167,792
1.902e-03,0,-0.0167,792
1.904e-03,0,-0.0171,792
1.906e-03,0,-0.0171,792
1.907e-03,0,-0.0173,788
1.909e-03,0,-0.0173,792
1.910e-03,0,-0.0171,792
1.912e-03,0.08,-0.0169,792
1.914e-03,0.08,-0.0169,792
1.915e-03,0.08,-0.0169,792
1.917e-03,0.08,-0.0169,792
1.918e-03,0.08,-0.0169,792
1.920e-03,0.16,-0.0171,792
1.922e-03,0.16,-0.0171,792
1.923e-03,0.24,-0.0173,792
1.925e-03,0.48,-0.0177,792
1.926e-03,1.68,-0.0181,792
1.928e-03,1.68,-0.0183,792
1.930e-03,1.12,-0.0187,792
1.931e-03,0.8,-0.0193,788
1.933e-03,0.56,-0.0197,792
1.934e-03,0.4,-0.0199,792
1.936e-03,0.24,-0.0201,792
1.938e-03,0.16,-0.0209,792
1.939e-03,0.08,-0.0211,792
1.941e-03,0.08,-0.0215,792
1.942e-03,0.08,-0.0217,792
1.944e-03,0,-0.0219,792
1.946e-03,0,-0.0223,792
1.947e-03,0,-0.0225,792
1.949e-03,0,-0.0229,792
1.950e-03,0,-0.0231,792
1.952e-03,0,-0.0233,796
1.954e-03,0,-0.0233,792
1.955e-03,0,-0.0233,792
1.957e-03,0,-0.0235,792
1.958e-03,0,-0.0237,792
1.960e-03,0,-0.0239,796
1.962e-03,0,-0.0239,796
1.963e-03,0,-0.0241,792
1.965e-03,0,-0.0239,792
1.966e-03,0,-0.0239,796
1.968e-03,0,-0.0239,792
1.970e-03,0,-0.0237,792
1.971e-03,-0.08,-0.0237,796
1.973e-03,0,-0.0235,796
1.974e-03,0,-0.0233,796
1.976e-03,0,-0.0231,796
1.978e-03,0,-0.0231,796
1.979e-03,0,-0.0231,796
1.981e-03,0,-0.0231,796
1.982e-03,0,-0.0227,796
1.984e-03,0,-0.0225,796
1.986e-03,0,-0.0223,796
1.987e-03,0,-0.0223,796
1.989e-03,0,-0.0219,796
1.990e-03,0,-0.0215,796
1.992e-03,0.08,-0.0213,796
1.994e-03,0,-0.0213,796
1.995e-03,0,-0.0207,800
1.997e-03,0.08,-0.0207,796
1.998e-03,0,-0.0203,796
2.000e-03,0.08,-0.0201,796
2.002e-03,0,-0.0199,796
2.003e-03,0.08,-0.0193,796
2.005e-03,0,-0.0191,800
2.006e-03,0.08,-0.0187,800
2.008e-03,0.08,-0.0183,796
2.010e-03,0.08,-0.0179,800
2.011e-03,0.16,-0.0177,796
2.013e-03,0.16,-0.0175,800
2.014e-03,0.32,-0.0173,800
2.016e-03,0.72,-0.0171,800
2.018e-03,2.96,-0.0167,800
2.019e-03,3.28,-0.0165,800
2.021e-03,2.24,-0.0161,800
2.022e-03,1.6,-0.0159,800
2.024e-03,1.04,-0.0155,800
2.026e-03,0.72,-0.0151,800
2.027e-03,0.48,-0.0149,800
2.029e-03,0.32,-0.0145,800
2.030e-03,0.24,-0.0145,800
2.032e-03,0.16,-0.0141,800
2.034e-03,0.16,-0.0137,800
2.035e-03,0.08,-0.0135,800
2.037e-03,0,-0.0133,800
2.038e-03,0,-0.0131,800
2.040e-03,0,-0.0127,800
2.042e-03,0,-0.0123,800
2.043e-03,0,-0.0123,796
2.045e-03,0,-0.0123,800
2.046e-03,-0.08,-0.0117,800
2.048e-03,-0.08,-0.0115,800
2.050e-03,0,-0.0111,800
2.051e-03,0,-0.0109,804
2.053e-03,0,-0.0109,800
2.054e-03,0,-0.0105,800
2.056e-03,0,-0.0103,800
2.058e-03,0,-0.0099,804
2.059e-03,0,-0.0099,804
2.061e-03,0,-0.0099,800
2.062e-03,0,-0.0093,804
2.064e-03,0,-0.0095,800
2.066e-03,0,-0.0091,804
2.067e-03,0,-0.0085,804
2.069e-03,0,-0.0085,804
2.070e-03,0,-0.0087,800
2.072e-03,0,-0.0083,804
2.074e-03,0,-0.0081,804
2.075e-03,0,-0.0079,804
2.077e-03,0,-0.0077,804
2.078e-03,0,-0.0077,804
2.080e-03,0,-0.0075,804
2.082e-03,0,-0.0073,800
2.083e-03,0,-0.0071,804
2.085e-03,0,-0.0071,804
2.086e-03,0,-0.0069,804
2.088e-03,0,-0.0067,804
2.090e-03,0,-0.0065,804
2.091e-03,0.08,-0.0065,804
2.093e-03,0,-0.0061,804
2.094e-03,0.08,-0.0059,804
2.096e-03,0.08,-0.0059,804
2.098e-03,0.08,-0.0059,804
2.099e-03,0,-0.0057,804
2.101e-03,0.08,-0.0059,804
2.102e-03,0.08,-0.0055,804
2.104e-03,0.16,-0.0053,804
2.106e-03,0.16,-0.0055,808
2.107e-03,0.32,-0.0051,808
2.109e-03,0.96,-0.0049,804
2.110e-03,1.44,-0.0049,804
2.112e-03,1.04,-0.0051,808
2.114e-03,0.8,-0.0047,804
2.115e-03,0.48,-0.0045,804
2.117e-03,0.32,-0.0045,808
2.118e-03,0.24,-0.0043,804
2.120e-03,0.16,-0.0043,808
2.122e-03,0.16,-0.0041,808
2.123e-03,0.08,-0.0039,808
2.125e-03,0,-0.0039,804
2.126e-03,0,-0.0037,808
2.128e-03,0,-0.0041,808
2.130e-03,0,-0.0037,808
2.131e-03,0,-0.0035,808
2.133e-03,0,-0.0037,808
2.134e-03,0,-0.0033,808
2.136e-03,0,-0.0037,804
2.138e-03,0,-0.0037,808
2.139e-03,0,-0.0033,808
2.141e-03,0,-0.0029,808
2.142e-03,0,-0.0031,808
2.144e-03,0,-0.0029,808
2.146e-03,0,-0.0029,808
2.147e-03,0,-0.0027,808
2.149e-03,0,-0.0025,808
2.150e-03,0,-0.0025,808
2.152e-03,0,-0.0025,808
2.154e-03,0,-0.0023,808
2.155e-03,0,-0.0025,808
2.157e-03,0,-0.0025,808
2.158e-03,-0.08,-0.0021,808
2.160e-03,0,-0.0021,808
2.162e-03,0,-0.0019,808
2.163e-03,0,-0.0019,812
2.165e-03,0,-0.0019,808
2.166e-03,0,-0.0021,812
2.168e-03,0,-0.0021,812
2.170e-03,0,-0.0017,808
2.171e-03,0,-0.0017,812
2.173e-03,0,-0.0017,812
2.174e-03,0,-0.0017,812
2.176e-03,0,-0.0015,812
2.178e-03,0,-0.0015,812
2.179e-03,0,-0.0015,812
2.181e-03,0,-0.0015,808
2.182e-03,0,-0.0013,812
2.184e-03,0,-0.0013,812
2.186e-03,0,-0.0009,812
2.187e-03,0.08,-0.0013,812
2.189e-03,0.08,-0.0013,812
2.190e-03,0.08,-0.0013,812
2.192e-03,0.16,-0.0011,812
2.194e-03,0.16,-0.0009,812
2.195e-03,0.24,-0.0009,812
2.197e-03,0.4,-0.0009,812
2.198e-03,1.2,-0.0009,812
2.200e-03,6.72,-0.0007,812
2.202e-03,5.28,-0.0005,812
2.203e-03,3.68,-0.0007,812
2.205e-03,2.48,-0.0009,812
2.206e-03,1.68,-0.0007,816
2.208e-03,1.12,-0.0009,816
2.210e-03,0.8,-0.0009,812
2.211e-03,0.56,-0.0005,816
2.213e-03,0.4,-0.0007,812
2.214e-03,0.24,-0.0005,816
2.216e-03,0.16,-0.0005,816
2.218e-03,0.16,-0.0005,816
2.219e-03,0.08,-0.0005,816
2.221e-03,0.08,-0.0005,816
2.222e-03,0.08,-0.0005,816
2.224e-03,0,9.99995e-05,816
2.226e-03,0,-0.0001,816
2.227e-03,0,9.99995e-05,816
2.229e-03,0,-0.0001,816
2.230e-03,0,-0.0001,816
2.232e-03,0,-0.0001,816
2.234e-03,0,9.99995e-05,812
2.235e-03,0,9.99995e-05,816
2.237e-03,0,9.99995e-05,816
2.238e-03,0,-0.0001,816
2.240e-03,0,-0.0001,816
